"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameDateAPITransferComparator record1Value","[0] PlayerNameDateAPITransferComparator record2Value","[0] PlayerNameDateAPITransferComparator record1PreprocessedValue","[0] PlayerNameDateAPITransferComparator record2PreprocessedValue","[0] PlayerNameDateAPITransferComparator similarity","[0] PlayerNameDateAPITransferComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","3007822","4010140","0.2125",,"Emanuel Adrian Centurion","Erik Palmer-Brown","emanuel adrian centurion","erik palmer-brown","0.25","0.2125"
"LinearCombinationMatchingRule","3000137","4010954","0.18125",,"Srdjan Grahovac","Salem Al-Dawsari","srdjan grahovac","salem al-dawsari","0.125","0.18125"
"LinearCombinationMatchingRule","3003961","4009618","0.14166666666666664",,"Miguel A. de las Cuevas Barbera","Maksym Bilyi","miguel a de las cuevas barbera","maksym bilyi","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3005853","4005247","0.1328125",,"Anderson Patrick Aguiar Oliveira","Artur Jedrzejczyk","anderson patrick aguiar oliveira","artur jedrzejczyk","0.15625","0.1328125"
"LinearCombinationMatchingRule","3003855","4007630","0.2125",,"Gianni Rodriguez","Gautier Lloris","gianni rodriguez","gautier lloris","0.25","0.2125"
"LinearCombinationMatchingRule","3001400","4006593","0.18214285714285716",,"Freddie Ladapo","Floriano Vanzo","freddie ladapo","floriano vanzo","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3007638","4008406","0.18214285714285716",,"Nils Roseler","Nika Kacharava","nils roseler","nika kacharava","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3003483","4007305","0.28076923076923077",,"Alassane Plea","Adam Jackson","alassane plea","adam jackson","0.15384615384615385","0.28076923076923077"
"LinearCombinationMatchingRule","3002071","4006874","0.2266666666666667",,"Craig Tanner","Christian Pouga","craig tanner","christian pouga","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3009477","4001891","0.1259259259259259",,"Claudio Rodrigues Gomes,Guga","Crescenzo Liccardo","claudio rodrigues gomesguga","crescenzo liccardo","0.14814814814814814","0.1259259259259259"
"LinearCombinationMatchingRule","3004003","4009547","0.2295454545454545",,"Junya Ito","João Amaral","junya ito","joao amaral","0.18181818181818177","0.2295454545454545"
"LinearCombinationMatchingRule","3004265","4009174","0.2266666666666667",,"Antonis Aidonis","Abdoulay Konko","antonis aidonis","abdoulay konko","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3006641","4001596","0.16999999999999996",,"Florian Marange","Fágner","florian marange","fagner","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3007600","4010067","0.2833333333333334",,"Leandro Miguel Fernandez","Luke Woolfenden","leandro miguel fernandez","luke woolfenden","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3001097","4002125","0.27115384615384613",,"Sha Yibo","Sergio Viotti","sha yibo","sergio viotti","0.23076923076923073","0.27115384615384613"
"LinearCombinationMatchingRule","3005732","4008186","0.14166666666666664",,"Daiju Sasaki","Diogo Coelho","daiju sasaki","diogo coelho","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3010113","4005752","0.24285714285714283",,"Leo Sena","Lloyd Allinson","leo sena","lloyd allinson","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3004204","4009151","0.15000000000000002",,"Derrick Luckassen","Danny Blum","derrick luckassen","danny blum","0.17647058823529416","0.15000000000000002"
"LinearCombinationMatchingRule","3003701","4002358","0.31999999999999995",,"Jose Luis Sanmartin Mato,Joselu","Jacopo Sbravati","jose luis sanmartin matojoselu","jacopo sbravati","0.19999999999999996","0.31999999999999995"
"LinearCombinationMatchingRule","3002275","4001295","0.2125",,"Carlos Henrique Casimiro,Casemiro","Christophe Vincent","carlos henrique casimirocasemiro","christophe vincent","0.25","0.2125"
"LinearCombinationMatchingRule","3007998","4005675","0.07083333333333336",,"Renzo Alfani","Richard Lee","renzo alfani","richard lee","0.08333333333333337","0.07083333333333336"
"LinearCombinationMatchingRule","3003454","4007086","0.18888888888888888",,"Antonio Lechuga Mateos Toni","Álvaro Giménez","antonio lechuga mateos toni","alvaro gimenez","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3005815","4008938","0.12142857142857147",,"Akira Ibayashi","Arnaud Nordin","akira ibayashi","arnaud nordin","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3001502","4008224","0.2125",,"Jordan Young","João Vieira","jordan young","joao vieira","0.25","0.2125"
"LinearCombinationMatchingRule","3005873","4011948","0.16999999999999996",,"Maxime Poundje","Mohammed Kadiri","maxime poundje","mohammed kadiri","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3000182","4000412","0.24999999999999994",,"Lukas Spendlhofer","Louis Almond","lukas spendlhofer","louis almond","0.2941176470588235","0.24999999999999994"
"LinearCombinationMatchingRule","3007725","4006409","0.32380952380952377",,"Richard van der Venne","Riccardo Meggiorini","richard van der venne","riccardo meggiorini","0.38095238095238093","0.32380952380952377"
"LinearCombinationMatchingRule","3003121","4001306","0.16999999999999996",,"Alberto Soro","Andreas Laudrup","alberto soro","andreas laudrup","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3007797","4001217","0.13076923076923078",,"Hernan Tifner","Hadi Sacko","hernan tifner","hadi sacko","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3008383","4011249","0.26153846153846155",,"Chris Pontius","Charlie Lakin","chris pontius","charlie lakin","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3004392","4008412","0.3090909090909091",,"Bilal Ouali","Berat Sadik","bilal ouali","berat sadik","0.36363636363636365","0.3090909090909091"
"LinearCombinationMatchingRule","3009730","4005544","0.24285714285714283",,"Matheus Bueno Batista","Maurits Schmitz","matheus bueno batista","maurits schmitz","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3005181","4003247","0.16999999999999996",,"Tetsuya Enomoto","Toti","tetsuya enomoto","toti","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3003653","4009230","0.04722222222222224",,"Aitor Nunez Martin","Aniello Viscovo","aitor nunez martin","aniello viscovo","0.05555555555555558","0.04722222222222224"
"LinearCombinationMatchingRule","3003121","4002460","0.2833333333333334",,"Alberto Soro","Andrea Poli","alberto soro","andrea poli","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3010105","4002687","0.35416666666666663",,"Marcinho","Marcelo Tchê","marcinho","marcelo tche","0.41666666666666663","0.35416666666666663"
"LinearCombinationMatchingRule","3002474","4004468","0.3642857142857143",,"Piao Taoyu","Pietro Tripoli","piao taoyu","pietro tripoli","0.4285714285714286","0.3642857142857143"
"LinearCombinationMatchingRule","3004398","4001984","0.2266666666666667",,"Alexandru Maxim","Andrea Rossi","alexandru maxim","andrea rossi","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3007083","4004736","0.2266666666666667",,"Myziane Maolida","Marcos De Paula","myziane maolida","marcos de paula","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3000620","4002533","0.1133333333333333",,"Mason Greenwood","Maximilian Haas","mason greenwood","maximilian haas","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3004850","4010177","0.2266666666666667",,"Dean Dillon","Diego Cavalieri","dean dillon","diego cavalieri","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3003928","4000153","0.2975",,"Geoffrey Mujangi Bia","Gévero Markiet","geoffrey mujangi bia","gevero markiet","0.35","0.2975"
"LinearCombinationMatchingRule","3005754","4009769","0.2266666666666667",,"Takuma Mizutani","Toni Arranz","takuma mizutani","toni arranz","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3009659","4005884","0.3",,"Cassio Ramos","Callum Richardson","cassio ramos","callum richardson","0.3529411764705882","0.3"
"LinearCombinationMatchingRule","3000029","4005723","0.07083333333333336",,"Michael Madl","Mark O'Brien","michael madl","mark obrien","0.08333333333333337","0.07083333333333336"
"LinearCombinationMatchingRule","3005329","4011191","0.159375",,"Michele Rocca","Marcus Tavernier","michele rocca","marcus tavernier","0.1875","0.159375"
"LinearCombinationMatchingRule","3003312","4009675","0.16346153846153844",,"Alejandro Martinez Sanchez","Artem Popov","alejandro martinez sanchez","artem popov","0.1923076923076923","0.16346153846153844"
"LinearCombinationMatchingRule","3000283","4009080","0.12142857142857147",,"Jake Livermore","Joshua Bitter","jake livermore","joshua bitter","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3010057","4007462","0.24999999999999994",,"Kyle Brownhill","Kelechi Iheanacho","kyle brownhill","kelechi iheanacho","0.2941176470588235","0.24999999999999994"
"LinearCombinationMatchingRule","3009513","4009639","0.1133333333333333",,"Adama Diakhaby","Ali Gadzhibekov","adama diakhaby","ali gadzhibekov","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3007212","4009860","0.19615384615384612",,"Cristian Benavente Bristol","Charlie Colkett","cristian benavente bristol","charlie colkett","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3007242","4008790","0.18478260869565213",,"Geronimo Gaston Poblete","Gabriel Obertan","geronimo gaston poblete","gabriel obertan","0.21739130434782605","0.18478260869565213"
"LinearCombinationMatchingRule","3002366","4005900","0.32692307692307687",,"Munas Dabbur","Muhamed Besic","munas dabbur","muhamed besic","0.3846153846153846","0.32692307692307687"
"LinearCombinationMatchingRule","3003826","4010715","0.20576923076923076",,"Ahmed Mostafa","Abner","ahmed mostafa","abner","0.15384615384615385","0.20576923076923076"
"LinearCombinationMatchingRule","3000763","4004362","0.10000000000000002",,"Tomasz Kuszczak","Tarik Elyounoussi","tomasz kuszczak","tarik elyounoussi","0.11764705882352944","0.10000000000000002"
"LinearCombinationMatchingRule","3004702","4003667","0.15000000000000002",,"Rasmus Thellufsen","Richard Smallwood","rasmus thellufsen","richard smallwood","0.17647058823529416","0.15000000000000002"
"LinearCombinationMatchingRule","3008448","4004157","0.16999999999999996",,"Jonathan Damian Iglesias Abreu","Jesper Hansen","jonathan damian iglesias abreu","jesper hansen","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3002752","4010282","0.26153846153846155",,"Julian Weigl","Junior Sambia","julian weigl","junior sambia","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3003927","4009455","0.19615384615384612",,"Stefano Marzo","Shi Tang","stefano marzo","shi tang","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3001251","4010641","0.14782608695652172",,"Tiago Rafael Maia Silva","Tommaso Cucchietti","tiago rafael maia silva","tommaso cucchietti","0.17391304347826086","0.14782608695652172"
"LinearCombinationMatchingRule","3006454","4004732","0.1133333333333333",,"Sory Kaba","Santiago Morero","sory kaba","santiago morero","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3009898","4001545","0.24285714285714283",,"Alipio Duarte Brandao","Alexander Hien","alipio duarte brandao","alexander hien","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3007111","4003271","0.2023809523809524",,"Jeanricner Bellegarde","Jordy van Deelen","jeanricner bellegarde","jordy van deelen","0.23809523809523814","0.2023809523809524"
"LinearCombinationMatchingRule","3009483","4000692","0.24677419354838706",,"Antonio Fialho De Carvalho Neto","Aaron Wilbraham","antonio fialho de carvalho neto","aaron wilbraham","0.29032258064516125","0.24677419354838706"
"LinearCombinationMatchingRule","3005112","4003870","0.136",,"Rodrigo Sebastian Palacio","Reece Hayes","rodrigo sebastian palacio","reece hayes","0.16000000000000003","0.136"
"LinearCombinationMatchingRule","3002616","4002406","0.3116666666666667",,"Francisco Jimenez Tejada, Xisco","Federico Di Francesco","francisco jimenez tejada xisco","federico di francesco","0.3666666666666667","0.3116666666666667"
"LinearCombinationMatchingRule","3003793","4006328","0.20000000000000004",,"Maurice Covic","Michele Villanova","maurice covic","michele villanova","0.23529411764705888","0.20000000000000004"
"LinearCombinationMatchingRule","3000040","4011315","0.26153846153846155",,"Patrick Pentz","Percy Tau","patrick pentz","percy tau","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3001235","4003630","0.32692307692307687",,"Jack Robinson","Jack Marriott","jack robinson","jack marriott","0.3846153846153846","0.32692307692307687"
"LinearCombinationMatchingRule","3008663","4004989","0.24285714285714283",,"Christian Dean","Caetano","christian dean","caetano","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3008284","4002009","0.13076923076923078",,"Ludovic Baal","Luca Tedeschi","ludovic baal","luca tedeschi","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3006387","4009827","0.15454545454545449",,"Danny Buijs","Dylan Vente","danny buijs","dylan vente","0.18181818181818177","0.15454545454545449"
"LinearCombinationMatchingRule","3006599","4008539","0.16999999999999996",,"Jesse Schuurman","Justin Kluivert","jesse schuurman","justin kluivert","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3005745","4011275","0.2125",,"Mitsunari Musaka","Matthew Platt","mitsunari musaka","matthew platt","0.25","0.2125"
"LinearCombinationMatchingRule","3005343","4006879","0.12142857142857147",,"Davide Marsura","Dmitri Khomich","davide marsura","dmitri khomich","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3005764","4000188","0.13076923076923078",,"Jin Hiratsuka","Joey Potveer","jin hiratsuka","joey potveer","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3003299","4006803","0.23240740740740745",,"Joaquin Jose Marin Ruz,Quini","Jander","joaquin jose marin ruzquini","jander","0.18518518518518523","0.23240740740740745"
"LinearCombinationMatchingRule","3001669","4006906","0.24285714285714283",,"Manuel Lanzini","Mark González","manuel lanzini","mark gonzalez","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3003228","4002193","0.27142857142857146",,"Stephen Buyl","Simone Colombi","stephen buyl","simone colombi","0.1428571428571429","0.27142857142857146"
"LinearCombinationMatchingRule","3005031","4004507","0.3016666666666667",,"Ricardo Kishna","Raffaele Rosato","ricardo kishna","raffaele rosato","0.2666666666666667","0.3016666666666667"
"LinearCombinationMatchingRule","3004131","4009820","0.1133333333333333",,"Ahmed Kutucu","Asdrúbal Padrón","ahmed kutucu","asdrubal padron","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3006987","4000327","0.24285714285714283",,"Crysencio Summerville","Christopher Dilo","crysencio summerville","christopher dilo","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3002571","4001649","0.10625",,"Asier Villalibre","Andreas Ottl","asier villalibre","andreas ottl","0.125","0.10625"
"LinearCombinationMatchingRule","3001442","4006525","0.30681818181818177",,"Josh Harrop","Josip Elez","josh harrop","josip elez","0.2727272727272727","0.30681818181818177"
"LinearCombinationMatchingRule","3008819","4003544","0.06538461538461533",,"Karl Sheppard","Kelvin Wilson","karl sheppard","kelvin wilson","0.07692307692307687","0.06538461538461533"
"LinearCombinationMatchingRule","3004943","4005610","0.26153846153846155",,"Darragh Leahy","Doneil Henry","darragh leahy","doneil henry","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3004044","4008521","0.20000000000000004",,"Renato Steffen","Rachid Aït-Atmane","renato steffen","rachid ait-atmane","0.23529411764705888","0.20000000000000004"
"LinearCombinationMatchingRule","3002936","4005393","0.31875",,"Mario Ortiz Ruiz","Marcos Tébar","mario ortiz ruiz","marcos tebar","0.375","0.31875"
